# BUSCO version is: 5.1.2 
# The lineage dataset is: saccharomycetes_odb10 (Creation date: 2020-08-05, number of genomes: 76, number of BUSCOs: 2137)
# Busco id	Status	Sequence	Gene Start	Gene End	Strand	Score	Length	OrthoDB url	Description
32872at4891	Complete	C0000000007_ptg000007l	77702	78124	+	173.3	119	https://www.orthodb.org/v10?query=32872at4891	Prefoldin
32892at4891	Complete	C0000000009_ptg000009l	81703	82374	+	199.1	157	https://www.orthodb.org/v10?query=32892at4891	Enolase-phosphatase E1
32898at4891	Complete	C0000000005_ptg000005l	1031868	1032491	-	195.3	153	https://www.orthodb.org/v10?query=32898at4891	DNA replication complex GINS protein PSF1
32901at4891	Complete	C0000000014_ptg000014l	621371	622771	-	235.5	318	https://www.orthodb.org/v10?query=32901at4891	Origin recognition complex subunit 5
32984at4891	Complete	C0000000005_ptg000005l	1235712	1236698	-	286.4	270	https://www.orthodb.org/v10?query=32984at4891	Tetratricopeptide repeat
32986at4891	Complete	C0000000012_ptg000012l	113676	114665	+	136.4	200	https://www.orthodb.org/v10?query=32986at4891	Regulator of chromosome condensation 1/beta-lactamase-inhibitor protein II
33004at4891	Complete	C0000000007_ptg000007l	669019	671337	-	323.6	317	https://www.orthodb.org/v10?query=33004at4891	Protein EFR3
33025at4891	Complete	C0000000004_ptg000004l	169878	170615	-	292.0	195	https://www.orthodb.org/v10?query=33025at4891	Ribosome maturation protein SBDS, N-terminal
33057at4891	Complete	C0000000002_ptg000002l	210324	210950	+	195.8	161	https://www.orthodb.org/v10?query=33057at4891	Mediator of RNA polymerase II transcription subunit 8
33075at4891	Complete	C0000000002_ptg000002l	392462	393235	+	360.7	239	https://www.orthodb.org/v10?query=33075at4891	Proliferating cell nuclear antigen
33087at4891	Complete	C0000000008_ptg000008l	1017853	1019040	+	192.3	212	https://www.orthodb.org/v10?query=33087at4891	WD40-repeat-containing domain
33117at4891	Complete	C0000000005_ptg000005l	938622	940402	-	250.7	143	https://www.orthodb.org/v10?query=33117at4891	Ribosomal protein S15
33118at4891	Complete	C0000000001_ptg000001l	167711	168181	+	123.5	115	https://www.orthodb.org/v10?query=33118at4891	Glucosamine 6-phosphate N-acetyltransferase
33119at4891	Complete	C0000000006_ptg000006l	605550	606023	-	266.3	131	https://www.orthodb.org/v10?query=33119at4891	Mitochondrial import inner membrane translocase subunit TIM17
33121at4891	Complete	C0000000003_ptg000003l	247452	247934	+	194.7	134	https://www.orthodb.org/v10?query=33121at4891	Low molecular weight phosphotyrosine protein phosphatase
33122at4891	Complete	C0000000002_ptg000002l	89960	90484	+	148.3	120	https://www.orthodb.org/v10?query=33122at4891	transport protein particle 20 kDa subunit
33197at4891	Complete	C0000000015_ptg000015l	314872	315420	-	190.9	140	https://www.orthodb.org/v10?query=33197at4891	HAD superfamily
33198at4891	Complete	C0000000011_ptg000011l	848885	849565	+	129.2	124	https://www.orthodb.org/v10?query=33198at4891	AMMECR1
33220at4891	Complete	C0000000006_ptg000006l	343829	344311	+	111.9	100	https://www.orthodb.org/v10?query=33220at4891	Putative DNA-directed RNA polymerase III subunit
33224at4891	Complete	C0000000017_ptg000017l	358508	358960	-	240.6	129	https://www.orthodb.org/v10?query=33224at4891	Nucleoside diphosphate kinase
33227at4891	Complete	C0000000005_ptg000005l	821588	822568	-	159.9	153	https://www.orthodb.org/v10?query=33227at4891	Palmitoyltransferase
33264at4891	Complete	C0000000009_ptg000009l	189480	190502	+	207.8	154	https://www.orthodb.org/v10?query=33264at4891	EB1, C-terminal
33306at4891	Complete	C0000000014_ptg000014l	232068	232571	-	258.7	151	https://www.orthodb.org/v10?query=33306at4891	PRA1 family protein
33312at4891	Complete	C0000000015_ptg000015l	499820	500575	+	285.3	196	https://www.orthodb.org/v10?query=33312at4891	von Willebrand factor A-like domain superfamily
33317at4891	Complete	C0000000002_ptg000002l	131201	132028	+	172.7	211	https://www.orthodb.org/v10?query=33317at4891	SWR1-complex protein 5
33343at4891	Complete	C0000000011_ptg000011l	55512	56018	-	236.3	140	https://www.orthodb.org/v10?query=33343at4891	6,7-dimethyl-8-ribityllumazine synthase
33349at4891	Complete	C0000000011_ptg000011l	638238	638762	+	218.6	147	https://www.orthodb.org/v10?query=33349at4891	NUDIX hydrolase domain
33351at4891	Complete	C0000000005_ptg000005l	158933	159484	+	294.8	166	https://www.orthodb.org/v10?query=33351at4891	Guanylate kinase
33356at4891	Complete	C0000000001_ptg000001l	141237	141881	-	320.1	166	https://www.orthodb.org/v10?query=33356at4891	ras-domain-containing protein
33361at4891	Complete	C0000000005_ptg000005l	935610	936278	+	170.1	142	https://www.orthodb.org/v10?query=33361at4891	protein-tyrosine phosphatase
33386at4891	Complete	C0000000002_ptg000002l	339161	339640	+	113.7	105	https://www.orthodb.org/v10?query=33386at4891	Cytochrome B pre-mRNA-processing protein 6
33387at4891	Complete	C0000000016_ptg000016l	207530	207982	+	122.4	120	https://www.orthodb.org/v10?query=33387at4891	Actin-related protein 2/3 complex subunit 5
33397at4891	Complete	C0000000005_ptg000005l	379567	380358	-	274.8	233	https://www.orthodb.org/v10?query=33397at4891	P-loop containing nucleoside triphosphate hydrolase protein
33398at4891	Complete	C0000000016_ptg000016l	399019	399564	+	199.1	138	https://www.orthodb.org/v10?query=33398at4891	Cytochrome c oxidase assembly factor 1
33429at4891	Complete	C0000000008_ptg000008l	568952	569758	-	197.8	173	https://www.orthodb.org/v10?query=33429at4891	putative membrane protein
33444at4891	Complete	C0000000011_ptg000011l	474441	475367	-	130.8	175	https://www.orthodb.org/v10?query=33444at4891	metal ion transmembrane transporter activity
33503at4891	Complete	C0000000007_ptg000007l	363630	364592	-	138.9	202	https://www.orthodb.org/v10?query=33503at4891	Mitochondrial outer membrane transport complex Sam37/metaxin, N-terminal domain
33522at4891	Complete	C0000000003_ptg000003l	210477	210920	+	148.3	115	https://www.orthodb.org/v10?query=33522at4891	Putative mitochondrial outer membrane protein
33531at4891	Complete	C0000000017_ptg000017l	74206	74694	+	67.4	133	https://www.orthodb.org/v10?query=33531at4891	Ribosomal protein L20, mitochondrial
33542at4891	Complete	C0000000015_ptg000015l	120272	121236	+	227.2	164	https://www.orthodb.org/v10?query=33542at4891	Vacuolar protein sorting-associated protein 29
33557at4891	Complete	C0000000004_ptg000004l	181141	182160	-	381.2	281	https://www.orthodb.org/v10?query=33557at4891	SNARE
33577at4891	Complete	C0000000005_ptg000005l	732011	733444	-	474.2	394	https://www.orthodb.org/v10?query=33577at4891	Cdc37
33590at4891	Complete	C0000000016_ptg000016l	383787	385499	+	425.5	443	https://www.orthodb.org/v10?query=33590at4891	Zinc finger, Mcm10/DnaG-type
33600at4891	Complete	C0000000003_ptg000003l	662376	663740	+	266.3	314	https://www.orthodb.org/v10?query=33600at4891	Ribosome biogenesis protein NOP53
33603at4891	Complete	C0000000002_ptg000002l	694430	694888	+	207.3	124	https://www.orthodb.org/v10?query=33603at4891	peptidyl-tRNA hydrolase
33608at4891	Complete	C0000000003_ptg000003l	275263	278724	+	329.8	765	https://www.orthodb.org/v10?query=33608at4891	Autophagy-related protein 11
33646at4891	Complete	C0000000014_ptg000014l	192651	193613	+	339.8	232	https://www.orthodb.org/v10?query=33646at4891	cyclin-like protein
33647at4891	Complete	C0000000011_ptg000011l	447079	447657	-	120.9	96	https://www.orthodb.org/v10?query=33647at4891	Zinc finger, PHD-type
33667at4891	Complete	C0000000005_ptg000005l	888600	889016	-	226.7	115	https://www.orthodb.org/v10?query=33667at4891	ubiquitin-conjugating enzyme
33668at4891	Complete	C0000000007_ptg000007l	324790	325275	+	149.5	116	https://www.orthodb.org/v10?query=33668at4891	Mitochondrial inner membrane protease subunit
33683at4891	Complete	C0000000016_ptg000016l	102762	103394	+	155.7	161	https://www.orthodb.org/v10?query=33683at4891	26S Proteasome non-ATPase regulatory subunit 9
33709at4891	Complete	C0000000005_ptg000005l	1133897	1134379	-	140.9	111	https://www.orthodb.org/v10?query=33709at4891	Phosphatidylglycerol/phosphatidylinositol transfer protein
33718at4891	Complete	C0000000003_ptg000003l	464283	464780	+	100.6	80	https://www.orthodb.org/v10?query=33718at4891	MIOREX complex component 11
33738at4891	Complete	C0000000006_ptg000006l	422910	424292	-	396.4	338	https://www.orthodb.org/v10?query=33738at4891	Mitochondrial import inner membrane translocase subunit TIM54
33753at4891	Complete	C0000000011_ptg000011l	756291	756728	-	167.2	114	https://www.orthodb.org/v10?query=33753at4891	RNA polymerase
33763at4891	Complete	C0000000002_ptg000002l	45553	45990	-	118.7	82	https://www.orthodb.org/v10?query=33763at4891	Ribosomal protein L27/L41, mitochondrial
33809at4891	Complete	C0000000003_ptg000003l	813459	813881	-	167.6	115	https://www.orthodb.org/v10?query=33809at4891	Protein PBDC1
33842at4891	Complete	C0000000017_ptg000017l	623986	624762	+	152.3	207	https://www.orthodb.org/v10?query=33842at4891	Proteasome assembly chaperone 2
33875at4891	Complete	C0000000008_ptg000008l	456753	457349	+	143.9	123	https://www.orthodb.org/v10?query=33875at4891	Prefoldin subunit 3
33887at4891	Complete	C0000000005_ptg000005l	469753	470373	-	229.6	169	https://www.orthodb.org/v10?query=33887at4891	Mitochondrial homologous recombination protein 1
33944at4891	Complete	C0000000014_ptg000014l	719074	719664	-	175.7	122	https://www.orthodb.org/v10?query=33944at4891	translational machinery component
33952at4891	Complete	C0000000009_ptg000009l	158008	158691	+	212.0	194	https://www.orthodb.org/v10?query=33952at4891	Nucleolar protein 16
33993at4891	Complete	C0000000003_ptg000003l	494888	495325	-	204.9	104	https://www.orthodb.org/v10?query=33993at4891	Glutaredoxin
33999at4891	Complete	C0000000008_ptg000008l	952646	953107	+	164.0	104	https://www.orthodb.org/v10?query=33999at4891	Cytochrome c oxidase, subunit Vb
34011at4891	Complete	C0000000017_ptg000017l	235255	236015	-	306.8	187	https://www.orthodb.org/v10?query=34011at4891	Snf7 family
34017at4891	Complete	C0000000004_ptg000004l	180142	180861	+	222.8	177	https://www.orthodb.org/v10?query=34017at4891	Snf7 family
34026at4891	Complete	C0000000008_ptg000008l	42546	43358	+	286.5	206	https://www.orthodb.org/v10?query=34026at4891	Protein PXR1
34037at4891	Complete	C0000000013_ptg000013l	34282	34974	-	233.9	165	https://www.orthodb.org/v10?query=34037at4891	Protein MSF1
34052at4891	Complete	C0000000006_ptg000006l	172926	173489	-	97.0	114	https://www.orthodb.org/v10?query=34052at4891	Ran-interacting Mog1 protein
34069at4891	Complete	C0000000015_ptg000015l	180892	181518	+	185.6	160	https://www.orthodb.org/v10?query=34069at4891	Ribosome recycling factor
34109at4891	Complete	C0000000011_ptg000011l	742992	744440	-	215.8	424	https://www.orthodb.org/v10?query=34109at4891	GRIP domain
34113at4891	Complete	C0000000005_ptg000005l	33358	34674	-	425.6	367	https://www.orthodb.org/v10?query=34113at4891	RNA polymerase II-associated protein 1, C-terminal
34138at4891	Complete	C0000000011_ptg000011l	755302	756120	+	149.2	182	https://www.orthodb.org/v10?query=34138at4891	Domain of unknown function DUF2407 C-terminal
34147at4891	Complete	C0000000006_ptg000006l	165038	166216	+	199.9	253	https://www.orthodb.org/v10?query=34147at4891	Altered inheritance of mitochondria protein 24, mitochondrial
34170at4891	Complete	C0000000005_ptg000005l	452139	452845	+	186.9	132	https://www.orthodb.org/v10?query=34170at4891	HIT-like protein
34188at4891	Complete	C0000000003_ptg000003l	788578	789291	-	103.8	152	https://www.orthodb.org/v10?query=34188at4891	Leucine-rich repeat
34235at4891	Complete	C0000000011_ptg000011l	776380	777000	+	162.8	150	https://www.orthodb.org/v10?query=34235at4891	Dihydrofolate reductase
34291at4891	Complete	C0000000014_ptg000014l	513446	514183	+	184.1	159	https://www.orthodb.org/v10?query=34291at4891	NAD(P)H-hydrate epimerase
34294at4891	Complete	C0000000010_ptg000010l	279332	280621	+	75.4	199	https://www.orthodb.org/v10?query=34294at4891	CAP Gly-rich domain
34307at4891	Complete	C0000000010_ptg000010l	286067	286471	+	187.2	119	https://www.orthodb.org/v10?query=34307at4891	methionine sulfoxide reductase B
34318at4891	Complete	C0000000008_ptg000008l	459541	460014	+	140.6	124	https://www.orthodb.org/v10?query=34318at4891	Mitochondrial ribosomal protein MRPL25
34341at4891	Complete	C0000000003_ptg000003l	329861	331042	+	228.2	234	https://www.orthodb.org/v10?query=34341at4891	MRG
34345at4891	Complete	C0000000015_ptg000015l	354368	355057	+	234.5	153	https://www.orthodb.org/v10?query=34345at4891	iron-sulfur cluster assembly protein
34378at4891	Complete	C0000000005_ptg000005l	525723	526679	-	224.2	221	https://www.orthodb.org/v10?query=34378at4891	Zinc finger, RING-type
34416at4891	Complete	C0000000007_ptg000007l	636867	637517	-	215.2	157	https://www.orthodb.org/v10?query=34416at4891	Vesicle transport v-SNARE, N-terminal
34449at4891	Complete	C0000000008_ptg000008l	367455	369044	+	215.7	222	https://www.orthodb.org/v10?query=34449at4891	Nucleoporin Nup54, alpha-helical domain
34458at4891	Complete	C0000000008_ptg000008l	727991	728356	+	155.9	86	https://www.orthodb.org/v10?query=34458at4891	DNA-directed RNA polymerase subunit
34467at4891	Complete	C0000000013_ptg000013l	396095	396628	-	206.7	131	https://www.orthodb.org/v10?query=34467at4891	Actin-related protein 2/3 complex subunit 3
34470at4891	Complete	C0000000002_ptg000002l	366857	367420	-	220.8	147	https://www.orthodb.org/v10?query=34470at4891	Inorganic phosphate transport PHO88
34512at4891	Complete	C0000000011_ptg000011l	78478	79029	+	200.8	128	https://www.orthodb.org/v10?query=34512at4891	Uncharacterised protein family UPF0220
34514at4891	Complete	C0000000005_ptg000005l	589801	590355	+	144.2	112	https://www.orthodb.org/v10?query=34514at4891	Riboflavin kinase
34531at4891	Complete	C0000000005_ptg000005l	791030	791692	-	202.1	164	https://www.orthodb.org/v10?query=34531at4891	ERF1 methyltransferase catalytic subunit MTQ2
34547at4891	Complete	C0000000011_ptg000011l	401295	402155	+	214.0	277	https://www.orthodb.org/v10?query=34547at4891	SNARE
34586at4891	Complete	C0000000005_ptg000005l	1062140	1062580	-	178.5	117	https://www.orthodb.org/v10?query=34586at4891	ATP synthase, F1 complex, delta/epsilon subunit
34589at4891	Complete	C0000000017_ptg000017l	590233	590833	-	257.3	149	https://www.orthodb.org/v10?query=34589at4891	EF-hand domain
34595at4891	Complete	C0000000005_ptg000005l	236734	237360	+	231.8	165	https://www.orthodb.org/v10?query=34595at4891	Phosphoribosylglycinamide formyltransferase
34600at4891	Complete	C0000000011_ptg000011l	472859	473548	+	180.2	116	https://www.orthodb.org/v10?query=34600at4891	Zinc finger C2H2 superfamily
34687at4891	Complete	C0000000006_ptg000006l	565549	565995	+	192.7	135	https://www.orthodb.org/v10?query=34687at4891	LSM domain, eukaryotic/archaea-type
34715at4891	Complete	C0000000002_ptg000002l	87686	89719	-	210.1	240	https://www.orthodb.org/v10?query=34715at4891	conserved hypothetical protein
34739at4891	Complete	C0000000008_ptg000008l	208532	209755	+	259.3	215	https://www.orthodb.org/v10?query=34739at4891	Peripheral subunit-binding domain
34763at4891	Complete	C0000000009_ptg000009l	238750	239193	-	202.7	118	https://www.orthodb.org/v10?query=34763at4891	Erg28
34789at4891	Complete	C0000000006_ptg000006l	443727	444452	+	79.6	116	https://www.orthodb.org/v10?query=34789at4891	Mitochondrial peculiar membrane protein 1
34811at4891	Complete	C0000000008_ptg000008l	188593	189036	-	104.1	98	https://www.orthodb.org/v10?query=34811at4891	Rhodanese-like domain
34813at4891	Complete	C0000000005_ptg000005l	1439892	1440412	-	189.3	132	https://www.orthodb.org/v10?query=34813at4891	D-aminoacyl-tRNA deacylase
34824at4891	Complete	C0000000005_ptg000005l	970751	971080	+	139.0	76	https://www.orthodb.org/v10?query=34824at4891	DNA-directed RNA polymerase subunit
34835at4891	Complete	C0000000017_ptg000017l	243688	244485	-	162.2	173	https://www.orthodb.org/v10?query=34835at4891	F-actin-capping protein subunit alpha
34839at4891	Complete	C0000000011_ptg000011l	707149	708006	-	158.4	159	https://www.orthodb.org/v10?query=34839at4891	Transcription initiation factor IIA large subunit
34849at4891	Complete	C0000000011_ptg000011l	872695	873147	-	200.3	124	https://www.orthodb.org/v10?query=34849at4891	Multiprotein-bridging factor 1
34895at4891	Complete	C0000000010_ptg000010l	320312	321214	-	343.4	222	https://www.orthodb.org/v10?query=34895at4891	MT-A70-like
34901at4891	Complete	C0000000003_ptg000003l	142890	143888	+	290.4	252	https://www.orthodb.org/v10?query=34901at4891	transcription factor activity, RNA polymerase II transcription factor binding
34922at4891	Complete	C0000000014_ptg000014l	83166	83573	+	195.7	110	https://www.orthodb.org/v10?query=34922at4891	ribosomal protein S12
34959at4891	Complete	C0000000001_ptg000001l	188465	189754	-	225.9	205	https://www.orthodb.org/v10?query=34959at4891	Pheromone alpha factor receptor
35014at4891	Complete	C0000000015_ptg000015l	63441	64580	-	101.2	140	https://www.orthodb.org/v10?query=35014at4891	Transcriptional repressor OPI1
35020at4891	Complete	C0000000005_ptg000005l	247174	247863	-	231.0	156	https://www.orthodb.org/v10?query=35020at4891	Ribosomal protein L23/L15e core domain superfamily
35036at4891	Complete	C0000000005_ptg000005l	900747	901580	+	264.2	229	https://www.orthodb.org/v10?query=35036at4891	nucleolar
35040at4891	Complete	C0000000011_ptg000011l	638867	639787	-	198.7	212	https://www.orthodb.org/v10?query=35040at4891	Uncharacterised protein family UPF0363
35061at4891	Complete	C0000000009_ptg000009l	303628	304014	+	223.8	106	https://www.orthodb.org/v10?query=35061at4891	Vacuolar transporter chaperone 1
35062at4891	Complete	C0000000009_ptg000009l	103151	103528	+	189.1	106	https://www.orthodb.org/v10?query=35062at4891	ribonucleoprotein-associated protein
